query,ai_engine,model,timestamp,response_length,response_quality,total_citations,your_brand_mentioned,competitors_mentioned,total_brands_mentioned,contains_recommendations,contains_specific_products,mention_context,top_competitors
mineral sunscreen ingredients to avoid,openai,gpt-3.5-turbo,2025-09-01T00:29:17.650686,2378,0.9000000000000001,6,False,4,4,True,True,,"badger, coola, eltamd"
mineral sunscreen ingredients to avoid,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:29:22.739318,1529,0.9000000000000001,5,False,5,5,True,False,,"thinkbaby, supergoop, badger"
mineral sunscreen ingredients to avoid,google,gemini-1.5-pro,2025-09-01T00:29:27.694895,3176,0.8,3,False,3,3,True,False,,"badger, thinkbaby, blue lizard"
how does zinc oxide sunscreen work,openai,gpt-4,2025-09-01T00:29:43.529575,2499,0.9000000000000001,5,False,4,4,True,True,,"badger, eltamd, neutrogena"
how does zinc oxide sunscreen work,openai,gpt-3.5-turbo,2025-09-01T00:29:24.623679,1775,0.9000000000000001,4,False,4,4,True,True,,"badger, cerave, eltamd"
how does zinc oxide sunscreen work,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:29:31.905776,1941,0.8,3,False,3,3,True,False,,"cerave, eltamd, neutrogena"
how does zinc oxide sunscreen work,google,gemini-1.5-pro,2025-09-01T00:29:37.581206,3579,0.9000000000000001,4,False,4,4,True,True,,"badger, thinkbaby, eltamd"
titanium dioxide safety in sunscreen,openai,gpt-4,2025-09-01T00:29:53.703940,2681,0.9000000000000001,8,False,3,3,True,True,,"cerave, neutrogena, blue lizard"
titanium dioxide safety in sunscreen,openai,gpt-3.5-turbo,2025-09-01T00:29:34.891643,2021,0.7,2,False,2,2,True,True,,"cerave, eltamd"
titanium dioxide safety in sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:29:49.753467,2967,0.9000000000000001,4,False,2,2,True,False,,"cerave, eltamd"
titanium dioxide safety in sunscreen,google,gemini-1.5-pro,2025-09-01T00:29:49.882350,3652,0.9000000000000001,4,False,4,4,True,False,,"thinksport, thinkbaby, eltamd"
mineral sunscreen chemical composition,openai,gpt-4,2025-09-01T00:29:52.986140,2571,0.9000000000000001,4,False,4,4,True,True,,"coola, eltamd, neutrogena"
mineral sunscreen chemical composition,openai,gpt-3.5-turbo,2025-09-01T00:29:47.054982,1677,0.8,3,False,3,3,True,True,,"cerave, eltamd, blue lizard"
mineral sunscreen chemical composition,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:00.218207,2485,0.9000000000000001,4,False,4,4,True,False,,"thinkbaby, eltamd, cerave"
mineral sunscreen chemical composition,google,gemini-1.5-pro,2025-09-01T00:30:04.799619,3791,0.9000000000000001,6,False,5,5,True,True,,"thinkbaby, blue lizard, supergoop"
SPF ratings mineral vs chemical,openai,gpt-4,2025-09-01T00:30:06.559456,3126,0.8,3,False,3,3,True,True,,"eltamd, neutrogena, blue lizard"
SPF ratings mineral vs chemical,openai,gpt-3.5-turbo,2025-09-01T00:29:55.929213,2015,0.6000000000000001,1,False,1,1,True,True,,cerave
SPF ratings mineral vs chemical,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:03.799397,1987,0.9000000000000001,7,False,5,5,True,True,,"neutrogena, supergoop, cerave"
SPF ratings mineral vs chemical,google,gemini-1.5-pro,2025-09-01T00:30:11.931464,4103,0.9000000000000001,7,False,6,6,True,True,,"thinkbaby, blue lizard, supergoop"
UV protection mineral sunscreen science,openai,gpt-4,2025-09-01T00:30:16.797286,2462,0.9000000000000001,8,False,4,4,True,True,,"coola, eltamd, neutrogena"
UV protection mineral sunscreen science,openai,gpt-3.5-turbo,2025-09-01T00:30:07.850649,2193,0.9000000000000001,4,False,3,3,True,True,,"supergoop, cerave, eltamd"
UV protection mineral sunscreen science,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:15.033506,1915,0.9000000000000001,6,False,3,3,True,False,,"cerave, eltamd, neutrogena"
UV protection mineral sunscreen science,google,gemini-1.5-pro,2025-09-01T00:30:21.914715,4229,0.9000000000000001,9,False,5,5,True,True,,"thinksport, supergoop, badger"
mineral vs chemical sunscreen pros cons,openai,gpt-4,2025-09-01T00:30:22.579165,2643,0.9000000000000001,4,False,4,4,True,True,,"sun bum, eltamd, neutrogena"
mineral vs chemical sunscreen pros cons,openai,gpt-3.5-turbo,2025-09-01T00:30:16.884535,3434,0.8,3,False,3,3,True,True,,"cerave, eltamd, neutrogena"
mineral vs chemical sunscreen pros cons,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:24.216276,1768,0.9000000000000001,4,False,4,4,True,False,,"supergoop, cerave, eltamd"
mineral vs chemical sunscreen pros cons,google,gemini-1.5-pro,2025-09-01T00:30:33.637677,4391,0.9000000000000001,7,False,6,6,True,True,,"thinkbaby, neutrogena, blue lizard"
powder vs cream mineral sunscreen,openai,gpt-4,2025-09-01T00:30:29.635038,2317,0.9000000000000001,4,False,2,2,True,True,,"eltamd, blue lizard"
powder vs cream mineral sunscreen,openai,gpt-3.5-turbo,2025-09-01T00:30:27.087143,2625,0.9000000000000001,6,False,2,2,True,False,,"supergoop, eltamd"
powder vs cream mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:30.959820,1516,0.7,2,False,2,2,True,False,,"eltamd, neutrogena"
powder vs cream mineral sunscreen,google,gemini-1.5-pro,2025-09-01T00:30:40.708445,4424,0.9000000000000001,5,True,4,5,True,True,"* **Brush On Block Mineral Powder Sunscreen SPF 30:**  Another popular brush-on option, this one is fragrance-free and good for sensitive skin","thinkbaby, blue lizard, supergoop"
drugstore vs luxury mineral sunscreen,openai,gpt-4,2025-09-01T00:30:42.638480,2559,0.9000000000000001,8,False,3,3,True,True,,"aveeno, eltamd, neutrogena"
drugstore vs luxury mineral sunscreen,openai,gpt-3.5-turbo,2025-09-01T00:30:33.998071,2446,0.9000000000000001,5,False,5,5,True,True,,"neutrogena, supergoop, cerave"
drugstore vs luxury mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:43.478398,2652,0.8,3,False,2,2,True,False,,"cerave, neutrogena"
drugstore vs luxury mineral sunscreen,google,gemini-1.5-pro,2025-09-01T00:30:48.649077,3755,0.9000000000000001,5,False,5,5,True,True,,"neutrogena, supergoop, sun bum"
Korean vs American mineral sunscreen,openai,gpt-4,2025-09-01T00:30:46.938968,2324,0.9000000000000001,4,False,2,2,True,True,,"eltamd, blue lizard"
Korean vs American mineral sunscreen,openai,gpt-3.5-turbo,2025-09-01T00:30:44.416071,2391,0.7,2,False,2,2,True,True,,"cerave, eltamd"
Korean vs American mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:51.492297,1782,0.6000000000000001,1,False,1,1,True,False,,eltamd
Korean vs American mineral sunscreen,google,gemini-1.5-pro,2025-09-01T00:30:59.729072,4416,0.7,2,False,2,2,True,True,,"thinkbaby, eltamd"
mineral sunscreen vs BB cream SPF,openai,gpt-4,2025-09-01T00:31:02.087425,2890,0.8,3,False,1,1,True,True,,eltamd
mineral sunscreen vs BB cream SPF,openai,gpt-3.5-turbo,2025-09-01T00:30:50.190281,2732,0.6000000000000001,1,False,1,1,True,True,,eltamd
mineral sunscreen vs BB cream SPF,anthropic,claude-3-5-sonnet-20241022,2025-09-01T00:30:58.494351,1928,0.8,3,False,3,3,True,True,,"cerave, eltamd, neutrogena"
mineral sunscreen vs BB cream SPF,google,gemini-1.5-pro,2025-09-01T00:31:06.351920,4168,0.7,2,False,2,2,True,True,,"thinkbaby, eltamd"
