query,ai_engine,model,timestamp,brand,product,position,sentiment,mention_type,confidence,context,is_your_brand
best chemical free sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:09.794981,thinkbaby,sunscreen,7,positive,indirect,0.8,"* **Thinkbaby Safe Sunscreen SPF 50+:** Another excellent choice for sensitive skin, this sunscreen is also free of common irritants like fragrances, parabens, and phthalates",False
best chemical free sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:09.794981,eltamd,spectrum,14,positive,indirect,0.8,"**For Face:**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This tinted sunscreen is a favorite among dermatologists",False
best chemical free sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:09.794981,badger,sunscreen,23,negative,direct,0.8,"**For Body:**

* **Badger Clear Zinc Sunscreen SPF 30:**  This sunscreen uses only non-nano zinc oxide, making it a good option for those concerned about nanoparticle penetration",False
best chemical free sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:09.794981,sun bum,original,26,neutral,indirect,0.8,* **Sun Bum Original SPF 30 Sunscreen Lotion (Mineral):** This mineral-based sunscreen from Sun Bum offers a reef-friendly formula with zinc oxide,False
best chemical free sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:09.794981,thinkbaby,sunscreen,28,positive,indirect,1.0,"**For Kids:**

* **Thinkbaby Safe Sunscreen SPF 50+ (mentioned above):**  This is a top pick for children due to its gentle formula and high SPF",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,badger,,2,negative,direct,0.5,"**Badger - SPF 30 Clear Zinc Sunscreen Cream**
   - This sunscreen is a mineral-based, broad-spectrum protection that uses clear zinc oxide",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,badger,,5,negative,indirect,0.5,- Source: [Badger Website](https://www,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,badger,,6,negative,indirect,0.5,badgerbalm,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,blue lizard,sensitive,8,neutral,direct,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30**
   - This sunscreen uses both Zinc Oxide and Titanium Dioxide for its active ingredients",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,blue lizard,,11,neutral,indirect,0.5,- Source: [Blue Lizard website](https://www,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,goddess garden,,14,neutral,indirect,0.5,"**Goddess Garden - SPF 30 Everyday Natural Mineral Sunscreen Lotion**
   - This sunscreen contains organic plant-based ingredients and natural minerals to provide strong sun protection",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,goddess garden,,17,neutral,indirect,0.5,- Source: [Goddess Garden website](https://www,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,coola,face,27,neutral,indirect,0.8,"**COOLA - Mineral Face SPF 30 Matte Tint**
   - This is a lightly tinted, organically based sunscreen that provides broad-spectrum protection using Titanium Dioxide and Zinc Oxide",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-18T00:23:11.808604,coola,,30,neutral,indirect,0.5,- Source: [COOLA website](https://coola,False
organic mineral sunscreen brands,openai,gpt-3.5-turbo,2025-08-18T00:23:01.215308,badger,cream,4,negative,indirect,0.8,"**Badger**:
   - **Product**: Badger Active Clear Zinc Sunscreen Cream SPF 30
   - **Ingredients**: Zinc Oxide
   - **SPF Level**: SPF 30
   - **Skin Types**: Suitable for all skin types, including sensitive skin
   - **Benefits**: Water-resistant, non-comedogenic, reef-safe

2",False
organic mineral sunscreen brands,openai,gpt-3.5-turbo,2025-08-18T00:23:01.215308,all good,lotion,5,neutral,indirect,0.8,"**All Good**:
   - **Product**: All Good Sport Mineral Sunscreen Lotion SPF 30
   - **Ingredients**: Zinc Oxide
   - **SPF Level**: SPF 30
   - **Skin Types**: Ideal for active individuals and water sports enthusiasts
   - **Benefits**: Non-GMO, gluten-free, oxybenzone-free

3",False
organic mineral sunscreen brands,openai,gpt-3.5-turbo,2025-08-18T00:23:01.215308,coola,lotion,6,positive,indirect,0.8,"**Coola**:
   - **Product**: Coola Mineral Sunscreen Lotion SPF 50
   - **Ingredients**: Zinc Oxide, Titanium Dioxide
   - **SPF Level**: SPF 50
   - **Skin Types**: Suitable for normal to dry skin
   - **Benefits**: Lightweight formula, vegan, cruelty-free

4",False
organic mineral sunscreen brands,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:07.806446,badger,spectrum,5,negative,indirect,0.8,"Badger Broad Spectrum SPF 30 Clear Zinc Sunscreen
- Key ingredients: Non-nano Zinc Oxide (18",False
organic mineral sunscreen brands,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:07.806446,coola,sunscreen,7,positive,direct,1.0,"COOLA Mineral Body Sunscreen SPF 50
- Key ingredients: Zinc Oxide (20%), Titanium Dioxide
- Benefits: High protection, antioxidant-rich
- Best for: Body use, outdoor activities
- Notable: 70%+ organic ingredients

5",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,badger,,4,neutral,direct,0.6,"Here are some recommended brands and products:

**For Face:**

* **Badger:**  Known for their simple, organic formulas",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,badger,cream,5,negative,indirect,0.8,* **Badger Clear Zinc Sunscreen Cream SPF 30:**  A good everyday option for sensitive skin,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,badger,cream,9,negative,indirect,0.8,"* **Badger Damascus Rose Face Sunscreen Cream SPF 30:**  Similar to the Clear Zinc, but with a light rose scent",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,thinkbaby,,12,positive,indirect,0.5,* **Thinkbaby:** Popular for their safe and effective formulas for babies and adults,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,thinkbaby,sunscreen,13,neutral,indirect,0.8,* **Thinkbaby Safe Sunscreen SPF 50+:**  Water-resistant (80 minutes) and offers broad-spectrum protection,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,goddess garden,mineral sunscreen,16,neutral,indirect,0.7000000000000001,* **Goddess Garden Organics:** Offers a range of mineral sunscreens with various tints and finishes,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,goddess garden,sunscreen,17,negative,indirect,0.8,* **Goddess Garden Organics Everyday Natural Sunscreen SPF 30:**  A good everyday option with a slightly tinted formula to help minimize white cast,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,sun bum,lotion,19,neutral,direct,0.8,"* **Sun Bum Mineral Sunscreen Lotion SPF 50:** While not fully organic, Sun Bum's mineral offering is reef-friendly and uses plant-based ingredients alongside zinc oxide",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,blue lizard,sunscreen,22,neutral,indirect,0.8,"**For Body:**

* **Blue Lizard Australian Sunscreen, Sensitive Mineral Sunscreen SPF 30+:**  Specifically formulated for sensitive skin",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-18T00:23:14.784172,all good,butter,25,positive,indirect,0.8,"* **All Good Mineral Sunscreen Butter SPF 50+:**  A thicker, butter-like consistency that's great for dry skin",False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,eltamd,spectrum,6,neutral,indirect,0.8,EltaMD UV Physical Broad-Spectrum SPF 41: This is a lightly tinted mineral sunscreen that offers broad-spectrum protection and antioxidants to neutralize free radicals,False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,supergoop,,16,neutral,indirect,0.5,Supergoop,False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,eltamd,spectrum,28,neutral,indirect,0.8,EltaMD UV Physical Broad-Spectrum SPF 41,False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,eltamd,,32,neutral,indirect,0.5,EltaMD,False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,eltamd,,33,neutral,indirect,0.5,"Retrieved February 20, 2022, from https://eltamd",False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,supergoop,,56,neutral,indirect,0.5,Supergoop,False
luxury mineral sunscreen products,openai,gpt-4,2025-08-18T00:23:17.422924,supergoop,,57,neutral,indirect,0.5,"Retrieved February 20, 2022, from https://supergoop",False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-18T00:23:26.878652,eltamd,spectrum,2,positive,direct,0.9,"Here are some top recommendations:

**For Face:**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This tinted mineral sunscreen is a dermatologist favorite",False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-18T00:23:26.878652,coola,lotion,12,neutral,indirect,0.8,"* **Key Ingredients:** Zinc Oxide, Hyaluronic Acid, Squalane, Niacinamide
    * **SPF:** 40
    * **Skin Types:** Normal, Dry, Combination
    * **Benefits:** Light coverage, hydrating, dewy finish, multiple shades

* **Coola Classic Face Organic Sunscreen Lotion SPF 50:** This luxurious sunscreen offers broad-spectrum protection with a refreshing cucumber scent",False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-18T00:23:26.878652,sun bum,lotion,15,neutral,indirect,0.8,"* **Key Ingredients:** Zinc Oxide, Titanium Dioxide, Cucumber, Algae, Aloe Vera
    * **SPF:** 50
    * **Skin Types:** Normal, Combination, Oily
    * **Benefits:** Organic ingredients, antioxidant-rich, matte finish, refreshing scent

**For Body:**

* **Sun Bum Mineral Sunscreen Lotion SPF 50:** While Sun Bum isn't traditionally considered ""luxury,"" their mineral sunscreen deserves a mention",False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-18T00:23:26.878652,thinkbaby,sunscreen,18,positive,indirect,0.8,"* **Key Ingredients:** Zinc Oxide
    * **SPF:** 50
    * **Skin Types:** All skin types, including sensitive
    * **Benefits:** Reef-safe, fragrance-free, affordable

* **Thinkbaby Safe Sunscreen SPF 50+:** Another excellent option for sensitive skin and families, Thinkbaby is known for its rigorous safety testing",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,neutrogena,sunscreen,2,neutral,indirect,0.8,"**Neutrogena Sheer Zinc Dry-Touch Sunscreen SPF 50**
Neutrogena is a reputable skincare brand that offers affordable options",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,blue lizard,sensitive,7,neutral,direct,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+**
The Blue Lizard sunscreen is a mineral formula that uses both Zinc Oxide and Titanium Dioxide",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,cerave,lotion,12,neutral,indirect,0.8,"**CeraVe Mineral Sunscreen Lotion SPF 50**
CeraVe is a brand renowned for their skincare products, especially for dry and sensitive skin",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,bare republic,,21,neutral,indirect,0.5,"**Bare Republic Mineral Sunscreen Lotion, SPF 30**
This is another affordable mineral sunscreen option",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,bare republic,spectrum,22,neutral,direct,0.8,The Bare Republic sunscreen uses Zinc Oxide and Titanium Dioxide to provide broad-spectrum SPF 30 protection,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,neutrogena,touch sunscreen,25,neutral,indirect,0.8,"References:
- [Neutrogena Sheer Zinc Dry-Touch Sunscreen](https://www",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,neutrogena,,26,neutral,indirect,0.5,neutrogena,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,blue lizard,australian sunscreen,28,neutral,indirect,0.8,"html)
- [Blue Lizard Australian Sunscreen](https://www",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,cerave,mineral sunscreen,30,neutral,indirect,0.8,"net/products/sensitive-sunscreen)
- [CeraVe Mineral Sunscreen Lotion](https://www",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,cerave,,31,neutral,indirect,0.5,cerave,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-18T00:23:31.165912,bare republic,mineral sunscreen,34,neutral,indirect,0.8,"com/shop/product/botanical-spf-50-tinted-face)
- [Bare Republic Mineral Sunscreen Lotion](https://www",False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-18T00:23:18.732063,cerave,sunscreen,4,neutral,indirect,0.8,"**CeraVe Hydrating Mineral Sunscreen SPF 30**: This sunscreen from CeraVe is a budget-friendly option that contains 100% mineral filters, including zinc oxide",False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-18T00:23:18.732063,neutrogena,sunscreen,8,neutral,indirect,0.8,**Neutrogena Sheer Zinc Mineral Sunscreen SPF 50**: Neutrogena's Sheer Zinc sunscreen is another affordable choice that offers SPF 50 protection,False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-18T00:23:18.732063,eltamd,spectrum,20,positive,indirect,0.8,"**EltaMD UV Physical Broad-Spectrum SPF 41**: EltaMD is known for its high-quality sunscreens, and the UV Physical Broad-Spectrum SPF 41 is a mineral sunscreen that combines zinc oxide and titanium dioxide for effective sun protection",False
affordable mineral sunscreen options,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:25.788400,cerave,sunscreen,2,positive,indirect,1.0,"CeraVe Hydrating Mineral Sunscreen SPF 30
- Price range: $12-16
- Key ingredients: Zinc Oxide, Titanium Dioxide, Ceramides, Niacinamide
- Benefits: Non-greasy, good for sensitive skin, contains ceramides for moisture barrier
- Best for: All skin types, especially sensitive and dry skin

2",False
affordable mineral sunscreen options,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:25.788400,neutrogena,sunscreen,5,positive,comparison,0.9,"Neutrogena Pure & Free Baby Sunscreen SPF 50
- Price range: $10-12
- Key ingredients: Zinc Oxide, Purescreen Technology
- Benefits: Very gentle, water-resistant
- Best for: Sensitive skin, children, face and body use

Budget Tips:
- Look for sales at drugstores like CVS, Walgreens
- Many brands offer smaller travel sizes to try first
- Consider multi-packs for better value
- Check store-brand alternatives (ex: Target's Up & Up)

Important Features to Look For:
- Minimum SPF 30
- Broad-spectrum protection
- Water-resistance if needed
- Non-comedogenic for face use

Remember:
- Mineral sunscreens may leave some white cast
- Tinted options can help minimize this issue
- Reapply every 2 hours or after swimming/sweating
- Even affordable options can provide excellent protection when used correctly",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-18T00:23:33.359929,cerave,lotion,2,neutral,indirect,0.7000000000000001,"Here are some affordable options categorized by skin type and need:

**For Sensitive Skin:**

* **Brand:** CeraVe
* **Product:** CeraVe Mineral Sunscreen Lotion SPF 30 | CeraVe Mineral Sunscreen Stick SPF 50
* **Ingredients:** Zinc Oxide and Titanium Dioxide",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-18T00:23:33.359929,sun bum,original,16,neutral,indirect,0.8,"* **Brand:** Sun Bum
* **Product:** Original SPF 30 Sunscreen Face Stick
* **Ingredients:** Zinc Oxide and Titanium Dioxide",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-18T00:23:33.359929,thinkbaby,sunscreen,21,neutral,indirect,0.8,"**For Body (Value Size):**

* **Brand:** Thinkbaby
* **Product:** Thinkbaby Safe Sunscreen SPF 50+
* **Ingredients:** Zinc Oxide",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-18T00:23:33.359929,blue lizard,sunscreen,26,neutral,indirect,0.8,"* **Brand:** Blue Lizard Australian Sunscreen
* **Product:** Sensitive Mineral Sunscreen SPF 30+
* **Ingredients:** Zinc Oxide and Titanium Dioxide",False
travel size mineral sunscreen,openai,gpt-4,2025-08-18T00:23:38.766187,neutrogena,sunscreen,2,positive,indirect,0.8,"**Neutrogena Sheer Zinc Dry-Touch Sunscreen SPF 50**:
This is a mineral sunscreen that is as gentle as it is effective",False
travel size mineral sunscreen,openai,gpt-4,2025-08-18T00:23:38.766187,neutrogena,,6,negative,indirect,0.5,"The dry-touch technology ensures it doesn't leave a greasy residue, and it's water resistant for up to 80 minutes (Source: Neutrogena)",False
travel size mineral sunscreen,openai,gpt-4,2025-08-18T00:23:38.766187,blue lizard,sunscreen,13,neutral,indirect,0.8,"**Blue Lizard Australian Sunscreen - Baby Sunscreen SPF 30+**:
This is a broad spectrum UVA/UVB mineral sunscreen that contains no chemical ingredients, making it suitable for babies and those with sensitive skin",False
travel size mineral sunscreen,openai,gpt-4,2025-08-18T00:23:38.766187,blue lizard,reapply sunscreen,17,neutral,indirect,0.8,"The unique cap turns pink in harmful UV light, providing a tangible reminder to reapply sunscreen (Source: Blue Lizard)",False
travel size mineral sunscreen,openai,gpt-4,2025-08-18T00:23:38.766187,coola,sunscreen,19,neutral,indirect,0.8,"**COOLA Mineral Sunscreen SPF 30**:
This is a mineral sunscreen that offers broad spectrum UVA/UVB protection",False
travel size mineral sunscreen,openai,gpt-4,2025-08-18T00:23:38.766187,coola,,22,positive,indirect,0.5,"The lightweight, non-greasy formula is suitable for all skin types and is lightly tinted, so it can double as a light foundation or primer (Source: COOLA)",False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:31.166137,coola,face,4,neutral,indirect,0.8,**Coola Mineral Face SPF 30 Matte Tint Sunscreen**: Coola is known for its organic and eco-conscious formulations,False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:31.166137,supergoop,,8,neutral,indirect,0.5,**Supergoop,False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:31.166137,supergoop,sheerscreen,9,neutral,indirect,0.8,Mineral Sheerscreen SPF 30**: Supergoop,False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:31.166137,drunk elephant,defense,14,neutral,indirect,0.8,**Drunk Elephant Umbra Sheer Physical Daily Defense SPF 30**: Drunk Elephant is known for its clean skincare formulations,False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:31.166137,eltamd,spectrum,22,positive,indirect,0.8,**EltaMD UV Physical Broad-Spectrum SPF 41**: EltaMD is a dermatologist-favorite brand known for its broad-spectrum sunscreens,False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:36.080047,supergoop,,2,neutral,indirect,0.5,Supergoop,False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:36.080047,cerave,sunscreen,7,neutral,indirect,0.8,CeraVe Hydrating Mineral Sunscreen SPF 30 (2,False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:36.080047,sun bum,mineral,9,neutral,indirect,0.8,"Sun Bum Mineral SPF 50 Face Lotion (1 oz)
- Reef-friendly formula
- Water-resistant (80 minutes)
- Contains vitamin E
- Good for outdoor activities

Natural/Clean Beauty Options:
1",False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:36.080047,coola,face,10,positive,indirect,0.8,"Coola Mineral Face SPF 30 (1 oz)
- Organic ingredients
- Contains antioxidants
- Light, matte finish
- Great for everyday wear

2",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,blue lizard,sunscreen,2,neutral,direct,0.9,"Here are some travel-size mineral sunscreen recommendations, categorized by skin type and need:

**For Sensitive Skin:**

* **Blue Lizard Australian Sunscreen, Sensitive Mineral Sunscreen SPF 50+ (3oz):**  This fragrance-free, paraben-free, and chemical-free formula is ideal for sensitive skin, babies, and children",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,thinkbaby,sunscreen,5,positive,indirect,0.8,"* **Thinkbaby Safe Sunscreen SPF 50+ (3oz):**  Another excellent choice for sensitive skin, this sunscreen is also fragrance-free and reef-safe",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,thinkbaby,,7,neutral,indirect,0.5,EWG (Environmental Working Group) consistently gives Thinkbaby high safety ratings,False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,badger,cream,8,negative,indirect,0.8,* **Badger Baby Sunscreen Cream SPF 30 (2,False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,supergoop,,12,neutral,indirect,0.5,"**For Face:**

* **Supergoop",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,thinksport,thinksport,26,neutral,indirect,0.8,"**For Active Lifestyles:**

* **Thinksport SPF 50+ Mineral Sunscreen (3oz):** Designed for athletes and active individuals, this water-resistant (80 minutes) sunscreen provides broad-spectrum protection using non-nano zinc oxide",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:47.665803,all good,stick,28,neutral,indirect,0.8,* **All Good Sport Sunscreen Butter Stick SPF 30 (2,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,neutrogena,spectrum,2,neutral,direct,0.8,**Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50**: This is a mineral sunscreen that uses zinc oxide as the active ingredient,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,neutrogena,,6,neutral,indirect,0.5,(Source: [Neutrogena](https://www,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,neutrogena,,7,neutral,indirect,0.5,neutrogena,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,blue lizard,sensitive,10,neutral,direct,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+**: This is another high-quality mineral sunscreen that uses zinc oxide and titanium dioxide for sun protection",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,blue lizard,,13,neutral,indirect,0.5,(Source: [Blue Lizard](https://www,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,coola,lotion,23,neutral,indirect,0.8,"**COOLA Mineral Face Matte Finish Sunscreen Lotion SPF 30**: This unscented, mineral-based sunscreen offers broad spectrum SPF 30 protection",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,coola,,26,neutral,indirect,0.5,(Source: [COOLA](https://coola,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,eltamd,spectrum,28,neutral,indirect,0.8,"**EltaMD UV Pure Broad-Spectrum SPF 47**: This sunscreen is water-resistant for 80 minutes, making it ideal for outdoor activities",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-18T00:23:46.051753,eltamd,,31,neutral,indirect,0.5,(Source: [EltaMD](https://eltamd,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:36.495811,eltamd,spectrum,4,neutral,indirect,0.8,**EltaMD UV Pure Broad-Spectrum SPF 47**: This sunscreen is formulated with 10% transparent zinc oxide and 5,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:36.495811,eltamd,,7,positive,direct,0.7,EltaMD is known for its dermatologist-recommended formulas that are suitable for sensitive skin,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:36.495811,coola,lotion,9,neutral,indirect,0.8,**Coola Mineral Body Sunscreen Lotion SPF 30**: Coola's mineral sunscreen contains 14,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:36.495811,coola,friendly sunscreen,12,neutral,indirect,0.8,Coola is a popular choice for those looking for natural and eco-friendly sunscreen options,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:36.495811,blue lizard,sensitive,14,neutral,indirect,0.8,**Blue Lizard Australian Sunscreen Sensitive SPF 30+**: Blue Lizard's mineral sunscreen is formulated with 10% zinc oxide and is water-resistant for up to 40 minutes,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-18T00:23:36.495811,blue lizard,lizard sunscreen,16,neutral,indirect,0.8,"The unique packaging of Blue Lizard sunscreen bottles turns blue when exposed to harmful UV light, serving as a reminder to reapply sunscreen",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:46.365148,eltamd,spectrum,2,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- Key ingredients: Zinc Oxide (10%) and Titanium Dioxide (5",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:46.365148,cerave,sunscreen,5,neutral,indirect,0.8,"CeraVe Hydrating Mineral Sunscreen SPF 50
- Contains Zinc Oxide and Titanium Dioxide
- Water-resistant for 40 minutes
- Includes ceramides and niacinamide
- Good for dry and sensitive skin
- Non-comedogenic

2",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:46.365148,blue lizard,sunscreen,6,positive,indirect,0.8,"Blue Lizard Sensitive Mineral Sunscreen SPF 50+
- Zinc Oxide (10%) and Titanium Dioxide (5%)
- Water-resistant for 80 minutes
- Smart bottle technology (turns blue in UV light)
- Reef-safe formula
- Great for sensitive skin

For Active Lifestyle:
1",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-18T00:23:46.365148,thinksport,thinksport,7,neutral,direct,0.8,"ThinkSport SPF 50+ Sunscreen
- Highest water resistance rating (80 minutes)
- Zinc Oxide (20%)
- Reef-safe
- No harmful chemicals
- Good for sports and swimming

For Face-Specific Use:
1",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:50.462079,eltamd,spectrum,8,neutral,direct,1.0,"**Recommendations:**

**For Face:**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This is a tinted mineral sunscreen that blends well with most skin tones, offering a light, natural coverage",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:50.462079,thinksport,sunscreen,15,positive,indirect,0.8,"* **Thinksport Safe Sunscreen SPF 50+:**  This sunscreen is fragrance-free, water-resistant (80 minutes), and highly rated for its effectiveness",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:50.462079,blue lizard,sunscreen,18,neutral,indirect,0.8,"**For Body:**

* **Blue Lizard Australian Sunscreen, Sensitive Mineral Sunscreen SPF 50+:** This sunscreen is water-resistant (80 minutes) and free of fragrances and parabens",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:50.462079,badger,cream,21,negative,indirect,0.8,"* **Badger Sport Sunscreen Cream SPF 35:** A thicker, more water-resistant (80 minutes) option ideal for active individuals",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:50.462079,sun bum,original,24,neutral,indirect,0.8,"* **Sun Bum Original SPF 50 Sunscreen Lotion:** While Sun Bum is known for its chemical sunscreens, they also offer a mineral option",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-18T00:23:50.462079,thinkbaby,sunscreen,27,neutral,indirect,0.8,"**For Babies/Children:**

* **Thinkbaby Safe Sunscreen SPF 50+:** This sunscreen is specifically formulated for delicate skin and is water-resistant (80 minutes)",False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-18T00:23:49.037061,supergoop,,14,neutral,indirect,0.5,**Supergoop,False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-18T00:23:49.037061,supergoop,,17,neutral,indirect,0.5,Supergoop,False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-18T00:23:49.037061,supergoop,,19,neutral,indirect,0.5,This particular product also contains ceramides and olive glycerides to seal in moisture and help nourish the skin (source: Supergoop,False
