query,ai_engine,model,timestamp,brand,product,position,sentiment,mention_type,confidence,context,is_your_brand
best chemical free sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:00.267446,cerave,with,26,positive,indirect,0.8,"**For Acne-Prone Skin:**

* **CeraVe Mineral Sunscreen with SPF 30:** This lightweight, oil-free formula is non-comedogenic, meaning it won't clog pores",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,badger,sunscreen,8,negative,indirect,0.8,"**Badger Broad Spectrum Sunscreen SPF 30:** This sunscreen is water-resistant for up to 40 minutes and contains just five simple ingredients: non-nano zinc oxide, sunflower seed oil, beeswax, sea buckthorn extract, and vitamin E",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,badger,,10,negative,indirect,0.5,Source: [Badger Balm](https://www,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,badger,,11,negative,indirect,0.5,badgerbalm,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,coola,sunscreen,17,neutral,indirect,0.8,"**COOLA Mineral Sunscreen SPF 30:** This mineral sunscreen is made with over 70% certified organic ingredients, including rosehip oil and evening primrose to soothe and moisturize the skin",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,coola,,19,neutral,indirect,0.5,Source: [COOLA](https://coola,False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,blue lizard,sunscreen,21,neutral,indirect,0.8,"**Blue Lizard Sensitive Mineral Sunscreen SPF 30+:** This sunscreen contains no chemical ingredients and is paraben and fragrance-free, making it ideal for sensitive skin",False
organic mineral sunscreen brands,openai,gpt-4,2025-08-31T23:54:00.225176,blue lizard,australian sunscreen,24,neutral,indirect,0.8,Source: [Blue Lizard Australian Sunscreen](https://www,False
organic mineral sunscreen brands,openai,gpt-3.5-turbo,2025-08-31T23:53:57.308182,badger,balm,3,negative,indirect,0.8,"**Badger Balm**
   - **Product**: Badger Balm SPF 30 Unscented Sunscreen Cream
   - **Ingredients**: Contains non-nano zinc oxide as the active ingredient, along with organic sunflower oil, beeswax, and vitamin E",False
organic mineral sunscreen brands,openai,gpt-3.5-turbo,2025-08-31T23:53:57.308182,all good,good,11,neutral,indirect,0.8,"**All Good**
   - **Product**: All Good SPF 30 Sport Mineral Sunscreen Lotion
   - **Ingredients**: Contains non-nano zinc oxide, organic green tea, rose hips, and chamomile",False
organic mineral sunscreen brands,openai,gpt-3.5-turbo,2025-08-31T23:53:57.308182,coola,lotion,15,neutral,indirect,0.8,"**COOLA**
   - **Product**: COOLA Mineral Body Sunscreen Lotion SPF 30
   - **Ingredients**: Features titanium dioxide and zinc oxide as the active ingredients, combined with organic shea butter and avocado oil",False
organic mineral sunscreen brands,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:04.543051,badger,mineral sunscreen,6,negative,indirect,0.8,"Badger Mineral Sunscreen
- Key ingredients: Non-nano zinc oxide (22",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,badger,,4,neutral,direct,0.6,"Here are some recommended organic mineral sunscreen brands and products:

**For Face:**

* **Badger:**  Known for their simple, organic formulas",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,badger,sunscreen,5,negative,indirect,0.8,* **Badger Clear Zinc Sunscreen SPF 30:** A good everyday option for sensitive skin,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,badger,balm,8,negative,indirect,0.8,* **Badger Damascus Rose Beauty Balm SPF 16:**  Offers light coverage with a subtle rose scent,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,thinkbaby,sunscreen,12,positive,indirect,0.8,* **Thinkbaby Safe Sunscreen SPF 50+:** Highly rated for its effectiveness and gentle formula,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,thinksport,sunscreen,14,neutral,indirect,0.8,* **Thinksport Sunscreen SPF 50+:** Similar to the baby version but formulated for active adults,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,coola,mineral sunscreen,19,neutral,indirect,0.8,* **Coola:**  Offers a range of mineral sunscreens with elegant formulations,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,coola,sunscreen,20,positive,indirect,0.8,* **Coola Classic Face Sunscreen SPF 50:**  A lightweight lotion with organic ingredients and a matte finish,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,blue lizard,sunscreen,21,neutral,indirect,0.8,"**For Body:**

* **Blue Lizard Australian Sunscreen:**  Sensitive Mineral Sunscreen SPF 50+:  Fragrance-free, paraben-free, and water-resistant",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,sun bum,lotion,24,neutral,indirect,0.8,* **Sun Bum Mineral Sunscreen Lotion SPF 50:**  Offers broad-spectrum protection with zinc oxide,False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,thinkbaby,sunscreen,29,neutral,indirect,0.8,"**For Babies and Children:**

* **Thinkbaby Safe Sunscreen SPF 50+:** (Mentioned above)  Specifically designed for delicate skin",False
organic mineral sunscreen brands,google,gemini-1.5-pro,2025-08-31T23:54:12.270585,badger,cream,30,negative,indirect,0.8,"* **Badger Baby Sunscreen Cream SPF 30:** Fragrance-free and tear-free, making it a good choice for babies and toddlers",False
luxury mineral sunscreen products,openai,gpt-4,2025-08-31T23:54:11.684895,eltamd,spectrum,7,neutral,indirect,0.8,"**EltaMD UV Clear Broad-Spectrum SPF 46**
   EltaMD is a well-regarded luxury brand in the sunscreen market",False
luxury mineral sunscreen products,openai,gpt-4,2025-08-31T23:54:11.684895,coola,face,16,neutral,indirect,0.8,"**COOLA Mineral Face SPF 30 Matte Finish**
   COOLA is known for its organic and eco-friendly products",False
luxury mineral sunscreen products,openai,gpt-4,2025-08-31T23:54:11.684895,eltamd,,31,neutral,indirect,0.5,[EltaMD website](https://eltamd,False
luxury mineral sunscreen products,openai,gpt-4,2025-08-31T23:54:11.684895,coola,,36,neutral,indirect,0.5,[COOLA website](https://coola,False
luxury mineral sunscreen products,openai,gpt-3.5-turbo,2025-08-31T23:54:04.450722,supergoop,,9,neutral,indirect,0.5,**Supergoop,False
luxury mineral sunscreen products,openai,gpt-3.5-turbo,2025-08-31T23:54:04.450722,supergoop,screen,10,neutral,indirect,0.8,Mineral Matte Screen SPF 40**: Supergoop,False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-31T23:54:20.386299,coola,lotion,17,neutral,indirect,0.8,"* **Coola Classic Face Organic Sunscreen Lotion SPF 50:** This hydrating sunscreen contains organic ingredients like cucumber, algae, and aloe vera to soothe and moisturize the skin",False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-31T23:54:20.386299,eltamd,spectrum,20,positive,direct,1.0,"**For Oily/Combination Skin:**

* **EltaMD UV Clear Broad-Spectrum SPF 46:** Though not strictly a luxury brand, EltaMD is dermatologist-recommended and highly regarded",False
luxury mineral sunscreen products,google,gemini-1.5-pro,2025-08-31T23:54:20.386299,supergoop,,24,neutral,indirect,0.5,* **Supergoop,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-31T23:54:14.144672,neutrogena,sunscreen,2,neutral,direct,0.8,"**Neutrogena Sheer Zinc Dry-Touch Sunscreen SPF 50**: 
   - This product uses naturally-sourced 100% Zinc Oxide as its active ingredient",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-31T23:54:14.144672,neutrogena,,7,neutral,indirect,0.5,- Source: [Neutrogena Official Website](https://www,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-31T23:54:14.144672,neutrogena,,8,neutral,indirect,0.5,neutrogena,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-31T23:54:14.144672,cerave,sunscreen,11,neutral,indirect,0.8,"**CeraVe Hydrating Sunscreen SPF 50 Face Lotion**:
   - This mineral sunscreen is formulated with three essential ceramides (1, 3, 6-II) that help restore the skin's natural barrier and lock in moisture",False
affordable mineral sunscreen options,openai,gpt-4,2025-08-31T23:54:14.144672,cerave,,15,neutral,indirect,0.5,- Source: [CeraVe Official Website](https://www,False
affordable mineral sunscreen options,openai,gpt-4,2025-08-31T23:54:14.144672,cerave,,16,neutral,indirect,0.5,cerave,False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-31T23:54:16.058625,cerave,sunscreen,4,neutral,indirect,0.8,**CeraVe Hydrating Mineral Sunscreen SPF 30**: This sunscreen from CeraVe contains 100% mineral filters (zinc oxide and titanium dioxide) and is suitable for sensitive skin,False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-31T23:54:16.058625,neutrogena,sunscreen,12,neutral,indirect,0.8,**Neutrogena Sheer Zinc Mineral Sunscreen SPF 50**: Neutrogena's Sheer Zinc sunscreen offers a higher SPF level for increased sun protection,False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-31T23:54:16.058625,aveeno,sunscreen,16,neutral,indirect,0.8,**Aveeno Positively Mineral Sensitive Skin Sunscreen SPF 50**: Aveeno's mineral sunscreen is formulated with 100% zinc oxide and is suitable for sensitive skin,False
affordable mineral sunscreen options,openai,gpt-3.5-turbo,2025-08-31T23:54:16.058625,eltamd,spectrum,20,positive,direct,1.0,**EltaMD UV Physical Broad-Spectrum SPF 41**: EltaMD is a well-known brand recommended by dermatologists,False
affordable mineral sunscreen options,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:19.954209,cerave,sunscreen,2,negative,indirect,1.0,"CeraVe Hydrating Mineral Sunscreen SPF 30
- Price range: $12-16
- Key ingredients: Zinc Oxide, Titanium Dioxide, Ceramides, Niacinamide
- Best for: All skin types, especially sensitive
- Benefits: Non-greasy, moisturizing, doesn't leave heavy white cast
- Available at most drugstores

2",False
affordable mineral sunscreen options,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:19.954209,blue lizard,sunscreen,5,positive,indirect,1.0,"Blue Lizard Sensitive Mineral Sunscreen SPF 50+
- Price range: $15-20
- Key ingredients: Zinc Oxide, Titanium Dioxide
- Best for: Sensitive skin, children
- Benefits: Water-resistant, smart bottle technology changes color in UV light
- Available at major retailers

Tips for Application:
- Apply generously
- Reapply every 2 hours
- Allow to settle for a few minutes before makeup application
- Store in cool, dry place

Note: Prices may vary by location and retailer",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-31T23:54:28.955806,thinkbaby,sunscreen,3,positive,indirect,0.7000000000000001,"Here are some affordable mineral sunscreen options categorized by skin type and need:

**For Sensitive Skin:**

* **Thinkbaby Safe Sunscreen SPF 50+:** This sunscreen is a favorite for babies and adults with sensitive skin",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-31T23:54:28.955806,badger,cream,6,neutral,direct,0.8,"* **Badger Baby Sunscreen Cream SPF 30:** Another great option for sensitive skin, this sunscreen is fragrance-free and uses zinc oxide as the active ingredient",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-31T23:54:28.955806,blue lizard,sensitive,8,neutral,indirect,0.8,"* **Blue Lizard Australian Sunscreen, Sensitive SPF 30+:** Formulated with zinc oxide and titanium dioxide, this sunscreen is fragrance-free and paraben-free",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-31T23:54:28.955806,cerave,sunscreen,10,positive,direct,0.8,"**For Everyday Use (Face & Body):**

* **CeraVe Mineral Sunscreen SPF 30:** This lightweight, oil-free formula contains zinc oxide and titanium dioxide and is suitable for both face and body",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-31T23:54:28.955806,neutrogena,sunscreen,14,positive,direct,0.8,"* **Neutrogena Sheer Zinc Face Dry-Touch Sunscreen SPF 50:** This lightweight, non-greasy formula uses zinc oxide and is specifically designed for the face",False
affordable mineral sunscreen options,google,gemini-1.5-pro,2025-08-31T23:54:28.955806,eltamd,spectrum,16,neutral,indirect,0.8,"**For Oily/Acne-Prone Skin:**

* **EltaMD UV Clear Broad-Spectrum SPF 46:** While slightly pricier than others on this list, it's often considered worth the investment for its elegant texture",False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,neutrogena,lotion,4,positive,indirect,0.8,"**Neutrogena Sheer Zinc Sunscreen Lotion SPF 50** - This is a great option for travel, as it comes in a 2-ounce size",False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,neutrogena,,5,neutral,indirect,0.5,Neutrogena is a trusted brand known for its quality skin care products,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,eltamd,spectrum,10,neutral,indirect,0.8,**EltaMD UV Clear Broad-Spectrum SPF 46** - It's available in a 1,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,blue lizard,sunscreen,17,neutral,indirect,0.8,**Blue Lizard Australian Sunscreen SPF 30+** - This comes in a 3-ounce travel size,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,blue lizard,,19,neutral,indirect,0.5,"Blue Lizard products are designed to be water-resistant for up to 40 minutes, making this a good choice for outdoor activities",False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,coola,lotion,22,neutral,indirect,0.8,**Coola Mineral Body Sunscreen Lotion SPF 30** - This travel-friendly 3,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,neutrogena,,28,neutral,indirect,0.5,Neutrogena Website: https://www,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,neutrogena,,29,neutral,indirect,0.5,neutrogena,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,eltamd,,32,neutral,indirect,0.5,EltaMD Website: https://eltamd,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,blue lizard,,34,neutral,indirect,0.5,Blue Lizard Website: https://www,False
travel size mineral sunscreen,openai,gpt-4,2025-08-31T23:54:26.283832,coola,,37,neutral,indirect,0.5,Coola Website: https://coola,False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:54:19.874953,coola,stick,4,neutral,direct,1.0,"**Brand: **Coola
   - **Product:** Coola Mineral Sunscreen Stick SPF 50
   - **Reasons for Recommendation:** Coola is known for its high-quality, organic sunscreen products",False
travel size mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:54:19.874953,badger,cream,9,negative,direct,1.0,"**Brand: **Badger
   - **Product:** Badger Zinc Oxide Sunscreen Cream SPF 30
   - **Reasons for Recommendation:** Badger is a well-respected brand in the natural skincare industry",False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:28.276803,supergoop,,2,neutral,indirect,0.5,Supergoop,False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:28.276803,cerave,sunscreen,7,neutral,indirect,0.8,CeraVe Hydrating Mineral Sunscreen SPF 30 (1,False
travel size mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:28.276803,neutrogena,baby,11,neutral,indirect,0.8,Neutrogena Pure & Free Baby SPF 50 (2,False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:34.360331,supergoop,,2,positive,indirect,0.4,"Here are some excellent travel-sized options:

**For Face:**

* **Supergoop",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:34.360331,eltamd,spectrum,11,positive,indirect,0.8,* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44 (Travel Size):** This tinted mineral sunscreen offers lightweight coverage and hydration,False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:34.360331,thinkbaby,sunscreen,14,neutral,indirect,0.8,"**For Body:**

* **Thinkbaby Safe Sunscreen SPF 50+ (Travel Size):** This highly-rated mineral sunscreen is specifically formulated for babies and children, but works well for adults too",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:34.360331,badger,cream,17,neutral,direct,0.8,"* **Badger Baby Sunscreen Cream SPF 30 (Travel Size):** Another great option for sensitive skin, Badger's sunscreen is certified organic and uses only zinc oxide for sun protection",False
travel size mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:34.360331,sun bum,original,20,positive,indirect,0.8,"* **Sun Bum Original SPF 30 Sunscreen Lotion (Travel Size):** While Sun Bum offers mineral options, their Original formula (travel size available) is a reef-friendly chemical sunscreen that's lightweight and absorbs quickly",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,eltamd,spectrum,3,positive,indirect,0.8,"**EltaMD UV Sport Broad-Spectrum SPF 50**: This sunscreen is a great option as it's both water-resistant and broad-spectrum, offering protection against both UVA and UVB rays",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,eltamd,,8,neutral,indirect,0.5,"(Source: EltaMD website)

2",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,neutrogena,spectrum,9,neutral,direct,0.8,**Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50**: Neutrogena is a trusted brand and this product is a mineral sunscreen that uses zinc oxide to protect your skin from the sun,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,neutrogena,,12,neutral,indirect,0.5,"(Source: Neutrogena website)

3",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,blue lizard,sensitive,18,neutral,direct,0.8,"**Blue Lizard Australian Sunscreen, Sensitive SPF 30+**: This sunscreen uses both Zinc Oxide and Titanium Dioxide to provide broad spectrum SPF protection",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,blue lizard,,20,neutral,indirect,0.5,"(Source: Blue Lizard website)

5",False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,coola,sunscreen,21,neutral,indirect,0.8,**COOLA Mineral Body Sunscreen SPF 30**: This sunscreen is a mineral option that's water-resistant for up to 80 minutes,False
waterproof mineral sunscreen,openai,gpt-4,2025-08-31T23:54:33.092039,coola,which sunscreen,24,neutral,direct,0.8,"(Source: COOLA website)

Remember, no matter which sunscreen you choose, it’s important to apply generously and frequently for maximum protection, especially when you're in and out of water",False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:54:29.400047,eltamd,spectrum,4,positive,indirect,0.8,**EltaMD UV Pure Broad-Spectrum SPF 47**: This sunscreen is a popular choice for its gentle formula suitable for sensitive skin,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:54:29.400047,coola,lotion,9,positive,indirect,0.8,**Coola Mineral Body Sunscreen Lotion SPF 30**: Coola's mineral sunscreen is a great option for those looking for a water-resistant formula,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:54:29.400047,blue lizard,sensitive,12,neutral,indirect,0.8,**Blue Lizard Australian Sunscreen Sensitive SPF 30+**: This mineral sunscreen is specifically formulated for sensitive skin types,False
waterproof mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:54:29.400047,badger,cream,16,negative,indirect,0.8,"**Badger Sport Sunscreen Cream SPF 35**: Badger's mineral sunscreen is a natural, water-resistant option suitable for active lifestyles",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,eltamd,spectrum,3,neutral,indirect,0.8,"EltaMD UV Pure Broad-Spectrum SPF 47
- Active ingredients: 10% Zinc Oxide, 5",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,blue lizard,sunscreen,5,positive,direct,0.8,"Blue Lizard Sensitive Mineral Sunscreen SPF 50+
- Active ingredients: Zinc Oxide and Titanium Dioxide
- Water-resistant for 80 minutes
- Smart bottle technology (turns blue in UV light)
- Excellent for sensitive skin
- Paraben and fragrance-free
- Great for body use

4",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,thinksport,thinksport,6,negative,indirect,0.8,"ThinkSport SPF 50+ Sunscreen
- Highest water resistance rating (80 minutes)
- First sunscreen to pass Whole Foods premium care requirements
- Free of biologically harmful chemicals
- Non-greasy formula
- Reef-friendly
- Ideal for sports and heavy outdoor activities

5",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,neutrogena,sunscreen,7,neutral,indirect,0.8,"Neutrogena Sheer Zinc Dry-Touch Sunscreen SPF 50
- 21",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,eltamd,,8,negative,direct,0.5,"6% Zinc Oxide
- Water-resistant for 80 minutes
- Affordable option
- Non-comedogenic
- Good for sensitive skin
- Dries to a matte finish

Additional Considerations:

For Face-Specific Use:
- Colorescience Sunforgettable Total Protection Face Shield SPF 50
- Contains additional skin-benefiting ingredients
- Slight tint to prevent white cast
- Hyaluronic acid for hydration

For Kids/Babies:
- Badger Broad Spectrum SPF 40 Baby Sunscreen
- CeraVe Baby Sunscreen SPF 45

Price Points:
- Budget: Neutrogena Sheer Zinc ($10-15)
- Mid-range: La Roche-Posay, EltaMD ($25-35)
- Premium: Colorescience ($65+)

Key Features to Look For:
1",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,neutrogena,sunscreen,8,negative,direct,0.8,"6% Zinc Oxide
- Water-resistant for 80 minutes
- Affordable option
- Non-comedogenic
- Good for sensitive skin
- Dries to a matte finish

Additional Considerations:

For Face-Specific Use:
- Colorescience Sunforgettable Total Protection Face Shield SPF 50
- Contains additional skin-benefiting ingredients
- Slight tint to prevent white cast
- Hyaluronic acid for hydration

For Kids/Babies:
- Badger Broad Spectrum SPF 40 Baby Sunscreen
- CeraVe Baby Sunscreen SPF 45

Price Points:
- Budget: Neutrogena Sheer Zinc ($10-15)
- Mid-range: La Roche-Posay, EltaMD ($25-35)
- Premium: Colorescience ($65+)

Key Features to Look For:
1",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,cerave,spectrum,8,negative,direct,0.8,"6% Zinc Oxide
- Water-resistant for 80 minutes
- Affordable option
- Non-comedogenic
- Good for sensitive skin
- Dries to a matte finish

Additional Considerations:

For Face-Specific Use:
- Colorescience Sunforgettable Total Protection Face Shield SPF 50
- Contains additional skin-benefiting ingredients
- Slight tint to prevent white cast
- Hyaluronic acid for hydration

For Kids/Babies:
- Badger Broad Spectrum SPF 40 Baby Sunscreen
- CeraVe Baby Sunscreen SPF 45

Price Points:
- Budget: Neutrogena Sheer Zinc ($10-15)
- Mid-range: La Roche-Posay, EltaMD ($25-35)
- Premium: Colorescience ($65+)

Key Features to Look For:
1",False
waterproof mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:54:41.381249,badger,spectrum,8,negative,direct,0.8,"6% Zinc Oxide
- Water-resistant for 80 minutes
- Affordable option
- Non-comedogenic
- Good for sensitive skin
- Dries to a matte finish

Additional Considerations:

For Face-Specific Use:
- Colorescience Sunforgettable Total Protection Face Shield SPF 50
- Contains additional skin-benefiting ingredients
- Slight tint to prevent white cast
- Hyaluronic acid for hydration

For Kids/Babies:
- Badger Broad Spectrum SPF 40 Baby Sunscreen
- CeraVe Baby Sunscreen SPF 45

Price Points:
- Budget: Neutrogena Sheer Zinc ($10-15)
- Mid-range: La Roche-Posay, EltaMD ($25-35)
- Premium: Colorescience ($65+)

Key Features to Look For:
1",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,blue lizard,sunscreen,4,neutral,direct,0.9,"Here are some recommendations categorized by skin type and need:

**For Sensitive Skin:**

* **Blue Lizard Australian Sunscreen, Sensitive Mineral Sunscreen SPF 50+:** This fragrance-free, paraben-free, and chemical-free formula is ideal for sensitive skin, babies, and children",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,thinkbaby,sunscreen,7,positive,indirect,0.8,"* **Thinkbaby Safe Sunscreen SPF 50+:** Another excellent option for sensitive skin, this sunscreen is also free of common irritants",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,thinkbaby,,9,neutral,indirect,0.5,Thinkbaby is known for its rigorous testing and commitment to safety,False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,badger,sunscreen,10,negative,direct,0.8,"* **Badger Clear Zinc Sunscreen SPF 30:** This sunscreen uses only non-nano zinc oxide, which is less likely to irritate sensitive skin",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,eltamd,spectrum,13,neutral,indirect,0.8,"**For Face:**

* **EltaMD UV Elements Tinted Broad-Spectrum SPF 44:** This tinted mineral sunscreen is a popular choice for everyday wear on the face",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,thinksport,thinksport,21,neutral,indirect,0.8,"**For Active Lifestyles:**

* **Thinksport SPF 50+ Sunscreen:** This sunscreen is water-resistant for up to 80 minutes and is designed for athletes and those who spend extended time outdoors",False
waterproof mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:54:42.709909,all good,stick,23,neutral,indirect,0.8,* **All Good Sport Sunscreen Butter Stick SPF 30:** This sunscreen stick is easy to apply and provides water-resistant protection for up to 80 minutes,False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-31T23:54:43.635227,supergoop,,16,neutral,indirect,0.5,**Supergoop,False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-31T23:54:43.635227,supergoop,powder,17,neutral,indirect,0.8,"(Re)setting 100% Mineral Powder SPF 35**: This product from Supergoop offers SPF 35 protection with a convenient, on-the-go application",False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-31T23:54:43.635227,supergoop,,20,neutral,indirect,0.5,"This product is suitable for all skin types and is available in translucent and tinted versions (Supergoop, 2021)",False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-31T23:54:43.635227,supergoop,,34,neutral,indirect,0.5,"com/products/sun-protection-mineral-powder-spf-30
Supergoop (2021)",False
tinted mineral sunscreen powder,openai,gpt-4,2025-08-31T23:54:43.635227,supergoop,,36,neutral,indirect,0.5,https://supergoop,False
tinted mineral sunscreen powder,openai,gpt-3.5-turbo,2025-08-31T23:54:35.592704,your_brand,,11,neutral,indirect,0.5,**Brush On Block Mineral Sunscreen Powder SPF 30**: This mineral sunscreen powder is convenient for on-the-go application and offers SPF 30 protection,True
tinted mineral sunscreen powder,google,gemini-1.5-pro,2025-08-31T23:54:50.120253,your_brand,,6,neutral,indirect,0.5,"* **Brand:** Brush On Block
* **Product:** Mineral Powder Sunscreen SPF 30
* **Ingredients:** Titanium Dioxide 22",True
mineral sunscreen that doesn't leave white cast,openai,gpt-4,2025-08-31T23:54:53.250573,eltamd,spectrum,3,neutral,indirect,0.8,**EltaMD UV Clear Broad-Spectrum SPF 46**: EltaMD is renowned for its high-quality sunscreen products,False
mineral sunscreen that doesn't leave white cast,openai,gpt-4,2025-08-31T23:54:53.250573,supergoop,,9,neutral,indirect,0.5,**Supergoop,False
mineral sunscreen that doesn't leave white cast,openai,gpt-4,2025-08-31T23:54:53.250573,supergoop,lotion,10,neutral,indirect,0.8,PLAY 100% Mineral Broad Spectrum Lotion SPF 50**: This sunscreen from Supergoop,False
mineral sunscreen that doesn't leave white cast,openai,gpt-4,2025-08-31T23:54:53.250573,eltamd,spectrum,21,neutral,indirect,0.8,[EltaMD UV Clear Broad-Spectrum SPF 46 product page](https://eltamd,False
mineral sunscreen that doesn't leave white cast,openai,gpt-4,2025-08-31T23:54:53.250573,supergoop,,23,neutral,indirect,0.5,[Supergoop,False
