query,ai_engine,model,timestamp,response_length,response_quality,total_citations,your_brand_mentioned,competitors_mentioned,total_brands_mentioned,contains_recommendations,contains_specific_products,mention_context,top_competitors
mineral sunscreen ingredients to avoid,google,gemini-1.5-pro,2025-08-31T23:58:22.100085,3491,0.9000000000000001,4,False,4,4,True,False,,"eltamd, thinksport, badger"
how does zinc oxide sunscreen work,openai,gpt-4,2025-08-31T23:58:21.323093,2383,0.8,5,False,5,5,True,True,,"neutrogena, blue lizard, eltamd"
how does zinc oxide sunscreen work,openai,gpt-3.5-turbo,2025-08-31T23:58:14.724459,2251,0.6000000000000001,2,False,2,2,True,True,,"cerave, eltamd"
how does zinc oxide sunscreen work,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:58:21.029278,2204,0.8,4,False,4,4,True,False,,"eltamd, neutrogena, cerave"
how does zinc oxide sunscreen work,google,gemini-1.5-pro,2025-08-31T23:58:27.417239,3741,0.9000000000000001,5,False,5,5,True,True,,"badger, blue lizard, eltamd"
titanium dioxide safety in sunscreen,openai,gpt-4,2025-08-31T23:58:30.768150,3073,0.9000000000000001,7,False,4,4,True,True,,"coola, neutrogena, cerave"
titanium dioxide safety in sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:58:23.728497,1834,0.8,3,False,3,3,True,False,,"eltamd, cerave, blue lizard"
titanium dioxide safety in sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:58:35.356879,3013,0.9000000000000001,5,False,5,5,True,False,,"neutrogena, badger, eltamd"
titanium dioxide safety in sunscreen,google,gemini-1.5-pro,2025-08-31T23:58:37.145404,4131,0.9000000000000001,4,False,4,4,True,False,,"thinkbaby, thinksport, eltamd"
mineral sunscreen chemical composition,openai,gpt-4,2025-08-31T23:58:33.697540,1981,0.8,3,False,3,3,True,True,,"neutrogena, eltamd, blue lizard"
mineral sunscreen chemical composition,openai,gpt-3.5-turbo,2025-08-31T23:58:30.693817,2613,0.8,3,False,3,3,True,True,,"eltamd, cerave, badger"
mineral sunscreen chemical composition,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:58:37.290639,1225,0.7,2,False,2,2,True,False,,"cerave, eltamd"
mineral sunscreen chemical composition,google,gemini-1.5-pro,2025-08-31T23:58:44.510421,3571,0.9000000000000001,5,False,5,5,True,True,,"supergoop, badger, blue lizard"
SPF ratings mineral vs chemical,openai,gpt-4,2025-08-31T23:58:51.097904,3145,0.9000000000000001,8,False,3,3,True,True,,"supergoop, neutrogena, eltamd"
SPF ratings mineral vs chemical,openai,gpt-3.5-turbo,2025-08-31T23:58:38.142122,1951,0.6000000000000001,1,False,1,1,True,True,,neutrogena
SPF ratings mineral vs chemical,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:58:45.513685,1566,0.9000000000000001,7,False,4,4,True,False,,"supergoop, neutrogena, cerave"
SPF ratings mineral vs chemical,google,gemini-1.5-pro,2025-08-31T23:58:54.244603,4376,0.9000000000000001,6,False,5,5,True,True,,"supergoop, hawaiian tropic, blue lizard"
UV protection mineral sunscreen science,openai,gpt-4,2025-08-31T23:58:53.021271,2701,0.9000000000000001,13,False,5,5,True,True,,"supergoop, neutrogena, blue lizard"
UV protection mineral sunscreen science,openai,gpt-3.5-turbo,2025-08-31T23:58:47.849546,2253,0.7,2,False,2,2,True,True,,"coola, eltamd"
UV protection mineral sunscreen science,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:58:54.794698,1920,0.8,3,False,3,3,True,False,,"supergoop, cerave, eltamd"
UV protection mineral sunscreen science,google,gemini-1.5-pro,2025-08-31T23:59:05.031557,4685,0.9000000000000001,5,False,5,5,True,True,,"supergoop, badger, eltamd"
mineral vs chemical sunscreen pros cons,openai,gpt-4,2025-08-31T23:59:05.262576,2394,0.9000000000000001,5,False,4,4,True,True,,"neutrogena, eltamd, blue lizard"
mineral vs chemical sunscreen pros cons,openai,gpt-3.5-turbo,2025-08-31T23:58:56.599834,2272,0.8,3,False,3,3,True,False,,"neutrogena, cerave, eltamd"
mineral vs chemical sunscreen pros cons,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:59:05.631950,2300,0.9000000000000001,4,False,4,4,True,True,,"supergoop, neutrogena, cerave"
mineral vs chemical sunscreen pros cons,google,gemini-1.5-pro,2025-08-31T23:59:09.220864,4122,0.9000000000000001,6,False,6,6,True,True,,"supergoop, neutrogena, blue lizard"
powder vs cream mineral sunscreen,openai,gpt-4,2025-08-31T23:59:11.862359,2700,0.9000000000000001,5,False,2,2,True,True,,"eltamd, blue lizard"
powder vs cream mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:59:08.382401,1980,0.6000000000000001,1,False,1,1,True,True,,eltamd
powder vs cream mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:59:14.289646,1714,0.7,2,False,2,2,True,True,,"supergoop, eltamd"
powder vs cream mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:59:21.281675,3842,0.9000000000000001,5,True,4,5,True,True,"* **Brush On Block Mineral Sunscreen Powder SPF 30:**  Refillable brush applicator, water-resistant for 80 minutes","supergoop, blue lizard, eltamd"
drugstore vs luxury mineral sunscreen,openai,gpt-4,2025-08-31T23:59:18.718575,2104,0.9000000000000001,6,False,3,3,True,True,,"coola, neutrogena, blue lizard"
drugstore vs luxury mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:59:13.714626,2782,0.9000000000000001,5,False,4,4,True,True,,"supergoop, neutrogena, cerave"
drugstore vs luxury mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:59:24.868695,2711,0.9000000000000001,7,False,3,3,True,False,,"supergoop, neutrogena, cerave"
drugstore vs luxury mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:59:29.495818,4174,0.9000000000000001,5,False,5,5,True,True,,"supergoop, neutrogena, cerave"
Korean vs American mineral sunscreen,openai,gpt-4,2025-08-31T23:59:28.639846,3501,0.7,2,False,2,2,True,True,,"neutrogena, cerave"
Korean vs American mineral sunscreen,openai,gpt-3.5-turbo,2025-08-31T23:59:23.202820,2573,0.7,2,False,2,2,True,True,,"coola, eltamd"
Korean vs American mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:59:29.570543,1751,0.7,2,False,2,2,False,False,,"supergoop, eltamd"
Korean vs American mineral sunscreen,google,gemini-1.5-pro,2025-08-31T23:59:39.813753,4398,0.7,2,False,2,2,True,True,,"thinksport, eltamd"
mineral sunscreen vs BB cream SPF,openai,gpt-4,2025-08-31T23:59:38.573532,2526,0.7,2,False,2,2,True,True,,"neutrogena, blue lizard"
mineral sunscreen vs BB cream SPF,openai,gpt-3.5-turbo,2025-08-31T23:59:32.493252,2388,0.7,2,False,2,2,True,True,,"cerave, eltamd"
mineral sunscreen vs BB cream SPF,anthropic,claude-3-5-sonnet-20241022,2025-08-31T23:59:38.324498,1634,0.7,2,False,2,2,True,True,,"neutrogena, eltamd"
mineral sunscreen vs BB cream SPF,google,gemini-1.5-pro,2025-08-31T23:59:46.092520,3970,0.9000000000000001,4,False,4,4,True,True,,"thinkbaby, supergoop, eltamd"
