query,ai_engine,model,timestamp,response_length,response_quality,total_citations,your_brand_mentioned,competitors_mentioned,total_brands_mentioned,contains_recommendations,contains_specific_products,mention_context,top_competitors
nano vs non nano mineral sunscreen,google,gemini-1.5-pro,2025-08-15T00:23:17.958698,4138,0.9000000000000001,5,False,5,5,True,True,,"eltamd, thinkbaby, blue lizard"
mineral sunscreen ingredients to avoid,openai,gpt-4,2025-08-15T00:23:22.994919,3200,0.9000000000000001,4,False,4,4,True,True,,"eltamd, badger, neutrogena"
mineral sunscreen ingredients to avoid,openai,gpt-3.5-turbo,2025-08-15T00:23:13.260247,2207,0.8,3,False,3,3,True,True,,"coola, eltamd, badger"
mineral sunscreen ingredients to avoid,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:23:20.989984,2378,0.9000000000000001,6,False,6,6,True,False,,"eltamd, badger, blue lizard"
mineral sunscreen ingredients to avoid,google,gemini-1.5-pro,2025-08-15T00:23:22.981560,3368,0.8,5,False,5,5,True,True,,"eltamd, thinkbaby, blue lizard"
how does zinc oxide sunscreen work,openai,gpt-4,2025-08-15T00:23:32.638388,2897,0.9000000000000001,4,False,4,4,True,True,,"eltamd, cerave, neutrogena"
how does zinc oxide sunscreen work,openai,gpt-3.5-turbo,2025-08-15T00:23:20.763643,1562,0.7,2,False,2,2,True,True,,"eltamd, cerave"
how does zinc oxide sunscreen work,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:23:30.709413,2052,0.9000000000000001,4,False,4,4,True,False,,"eltamd, cerave, neutrogena"
how does zinc oxide sunscreen work,google,gemini-1.5-pro,2025-08-15T00:23:33.717065,3363,0.9000000000000001,5,False,5,5,True,True,,"eltamd, thinkbaby, blue lizard"
titanium dioxide safety in sunscreen,openai,gpt-4,2025-08-15T00:23:37.717663,2465,0.9000000000000001,8,False,4,4,True,True,,"coola, eltamd, neutrogena"
titanium dioxide safety in sunscreen,openai,gpt-3.5-turbo,2025-08-15T00:23:28.089813,2494,0.8,3,False,3,3,True,True,,"badger, all good, blue lizard"
titanium dioxide safety in sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:23:39.945983,2451,0.9000000000000001,6,False,6,6,True,False,,"eltamd, badger, blue lizard"
titanium dioxide safety in sunscreen,google,gemini-1.5-pro,2025-08-15T00:23:47.724724,4455,0.9000000000000001,6,False,5,5,True,True,,"eltamd, thinkbaby, badger"
mineral sunscreen chemical composition,openai,gpt-4,2025-08-15T00:23:52.471044,2916,0.9000000000000001,15,False,4,4,True,True,,"eltamd, cerave, neutrogena"
mineral sunscreen chemical composition,openai,gpt-3.5-turbo,2025-08-15T00:23:37.234599,2271,0.8,3,False,3,3,True,True,,"eltamd, cerave, supergoop"
mineral sunscreen chemical composition,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:23:49.623655,2270,0.7,2,False,2,2,True,False,,"eltamd, cerave"
mineral sunscreen chemical composition,google,gemini-1.5-pro,2025-08-15T00:23:51.805877,3712,0.9000000000000001,5,False,5,5,True,True,,"eltamd, thinkbaby, blue lizard"
SPF ratings mineral vs chemical,openai,gpt-4,2025-08-15T00:23:56.073228,2416,0.9000000000000001,6,False,2,2,False,True,,"eltamd, neutrogena"
SPF ratings mineral vs chemical,openai,gpt-3.5-turbo,2025-08-15T00:23:53.199774,2335,0.8,3,False,3,3,True,True,,"coola, eltamd, neutrogena"
SPF ratings mineral vs chemical,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:23:57.670834,1417,0.9000000000000001,4,False,4,4,True,False,,"eltamd, cerave, neutrogena"
SPF ratings mineral vs chemical,google,gemini-1.5-pro,2025-08-15T00:24:08.641442,4150,0.9000000000000001,5,False,5,5,True,True,,"eltamd, thinkbaby, blue lizard"
UV protection mineral sunscreen science,openai,gpt-4,2025-08-15T00:24:13.564609,3320,0.9000000000000001,13,False,5,5,True,True,,"eltamd, blue lizard, supergoop"
UV protection mineral sunscreen science,openai,gpt-3.5-turbo,2025-08-15T00:23:57.029148,2003,0.8,3,False,3,3,True,True,,"eltamd, cerave, supergoop"
UV protection mineral sunscreen science,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:24:07.955075,2259,0.8,3,False,3,3,True,False,,"eltamd, cerave, badger"
UV protection mineral sunscreen science,google,gemini-1.5-pro,2025-08-15T00:24:15.496665,4978,0.9000000000000001,10,False,6,6,True,True,,"eltamd, thinkbaby, blue lizard"
mineral vs chemical sunscreen pros cons,openai,gpt-4,2025-08-15T00:24:14.450075,3000,0.8,3,False,3,3,True,True,,"eltamd, neutrogena, supergoop"
mineral vs chemical sunscreen pros cons,openai,gpt-3.5-turbo,2025-08-15T00:24:14.676252,3043,0.8,3,False,3,3,True,True,,"eltamd, cerave, neutrogena"
mineral vs chemical sunscreen pros cons,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:24:19.677038,2184,0.8,3,False,3,3,True,False,,"eltamd, neutrogena, supergoop"
mineral vs chemical sunscreen pros cons,google,gemini-1.5-pro,2025-08-15T00:24:29.680132,4253,0.9000000000000001,6,False,6,6,True,False,,"eltamd, thinkbaby, blue lizard"
powder vs cream mineral sunscreen,openai,gpt-4,2025-08-15T00:24:31.564415,3002,0.9000000000000001,4,False,2,2,True,True,,"eltamd, neutrogena"
powder vs cream mineral sunscreen,openai,gpt-3.5-turbo,2025-08-15T00:24:18.518571,2314,0.7,2,False,2,2,True,True,,"eltamd, cerave"
powder vs cream mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:24:28.042717,2286,0.8,3,False,2,2,True,True,,"eltamd, cerave"
powder vs cream mineral sunscreen,google,gemini-1.5-pro,2025-08-15T00:24:35.793294,4305,0.9000000000000001,5,True,4,5,True,True,"* **Brush On Block Mineral Powder Sunscreen SPF 30:**  Another good brush-on option, particularly for sensitive skin","eltamd, thinkbaby, blue lizard"
drugstore vs luxury mineral sunscreen,openai,gpt-4,2025-08-15T00:24:37.719524,2513,0.9000000000000001,6,False,3,3,True,True,,"eltamd, neutrogena, aveeno"
drugstore vs luxury mineral sunscreen,openai,gpt-3.5-turbo,2025-08-15T00:24:31.968448,2235,0.9000000000000001,5,False,4,4,True,True,,"eltamd, cerave, neutrogena"
drugstore vs luxury mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:24:42.609753,2627,0.9000000000000001,5,False,3,3,True,False,,"cerave, neutrogena, supergoop"
drugstore vs luxury mineral sunscreen,google,gemini-1.5-pro,2025-08-15T00:24:48.225424,4248,0.9000000000000001,6,False,6,6,True,True,,"eltamd, drunk elephant, supergoop"
Korean vs American mineral sunscreen,openai,gpt-4,2025-08-15T00:24:46.610603,2587,0.9000000000000001,4,False,2,2,True,True,,"eltamd, neutrogena"
Korean vs American mineral sunscreen,openai,gpt-3.5-turbo,2025-08-15T00:24:39.031302,2357,0.7,2,False,2,2,True,True,,"eltamd, cerave"
Korean vs American mineral sunscreen,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:24:47.091344,1950,0.6000000000000001,1,False,1,1,True,False,,eltamd
Korean vs American mineral sunscreen,google,gemini-1.5-pro,2025-08-15T00:24:55.322034,4354,0.8,3,False,2,2,True,True,,"eltamd, thinksport"
mineral sunscreen vs BB cream SPF,openai,gpt-4,2025-08-15T00:24:56.935724,2646,0.9000000000000001,4,False,2,2,True,True,,"eltamd, blue lizard"
mineral sunscreen vs BB cream SPF,openai,gpt-3.5-turbo,2025-08-15T00:24:51.089510,2392,0.6000000000000001,1,False,1,1,True,True,,eltamd
mineral sunscreen vs BB cream SPF,anthropic,claude-3-5-sonnet-20241022,2025-08-15T00:24:55.280638,1564,0.6000000000000001,1,False,1,1,True,True,,eltamd
mineral sunscreen vs BB cream SPF,google,gemini-1.5-pro,2025-08-15T00:25:04.497511,3958,0.9000000000000001,4,False,4,4,True,True,,"eltamd, thinkbaby, blue lizard"
